,ping_jitter,ping_latency,ping_low,ping_high,hostname,date,predictions,basic_ema_anomaly,dspot_anomaly,tuned_dspot_anomaly
9220,1.181,14.291,11.838,15.613,6ca8355,2025-07-30 15:00:27.000000000,False,False,False,False
9221,4.084,11.943,8.276,16.988,6ca8355,2025-07-30 18:00:23.000000000,False,False,False,False
9222,4.3215,13.498000000000001,8.575,18.430500000000002,6ca8355,2025-07-30 21:00:31.000000000,False,False,False,False
9223,2.3385,14.3855,12.651,18.1585,6ca8355,2025-07-31 00:00:39.500000000,False,False,False,False
9224,1.5795,14.2405,12.322,15.528500000000001,6ca8355,2025-07-31 03:00:41.500000000,False,False,False,False
9225,2.7,14.402999999999999,10.8115,18.244,6ca8355,2025-07-31 06:00:38.000000000,False,False,False,False
9226,1.6385,14.1335,12.618500000000001,15.534,6ca8355,2025-07-31 09:00:35.500000000,False,False,False,False
9227,4.177,12.236,10.055499999999999,19.5905,6ca8355,2025-07-31 12:00:32.000000000,False,False,False,False
9228,1.4785,15.114999999999998,12.67,16.163,6ca8355,2025-07-31 15:00:33.500000000,False,False,False,False
9229,0.329,12.988,12.46,13.203,6ca8355,2025-07-31 18:00:23.000000000,False,False,False,False
9230,2.899,13.26,12.432,18.341,6ca8355,2025-07-31 21:00:27.000000000,False,False,False,False
9231,3.681,12.518,7.119,17.38,7677030,2025-04-16 00:00:30.000000000,False,False,False,False
9232,3.681,12.518,7.119,17.38,7677030,2025-04-16 03:00:30.000000000,False,False,False,False
9233,3.681,12.518,7.119,17.38,7677030,2025-04-16 06:00:30.000000000,False,False,False,False
9234,3.681,12.518,7.119,17.38,7677030,2025-04-16 09:00:30.000000000,False,False,False,False
9235,3.681,12.518,7.119,17.38,7677030,2025-04-16 12:00:30.000000000,False,False,False,False
9236,3.681,12.518,7.119,17.38,7677030,2025-04-16 15:00:30.000000000,False,False,False,False
9237,3.681,12.518,7.119,17.38,7677030,2025-04-16 18:00:30.000000000,False,False,False,False
9238,3.681,12.518,7.119,17.38,7677030,2025-04-16 21:00:30.000000000,False,False,False,False
9239,3.681,12.518,7.119,17.38,7677030,2025-04-17 00:00:30.000000000,False,False,False,False
9240,3.681,12.518,7.119,17.38,7677030,2025-04-17 03:00:30.000000000,False,False,False,False
9241,3.681,12.518,7.119,17.38,7677030,2025-04-17 06:00:30.000000000,False,False,False,False
9242,3.681,12.518,7.119,17.38,7677030,2025-04-17 09:00:30.000000000,False,False,False,False
9243,3.681,12.518,7.119,17.38,7677030,2025-04-17 12:00:30.000000000,False,False,False,False
9244,3.681,12.518,7.119,17.38,7677030,2025-04-17 15:00:30.000000000,False,False,False,False
9245,3.681,12.518,7.119,17.38,7677030,2025-04-17 18:00:30.000000000,False,False,False,False
9246,3.681,12.518,7.119,17.38,7677030,2025-04-17 21:00:30.000000000,False,False,False,False
9247,3.681,12.518,7.119,17.38,7677030,2025-04-18 00:00:30.000000000,False,False,False,False
9248,3.681,12.518,7.119,17.38,7677030,2025-04-18 03:00:30.000000000,False,False,False,False
9249,3.681,12.518,7.119,17.38,7677030,2025-04-18 06:00:30.000000000,False,False,False,False
9250,3.681,12.518,7.119,17.38,7677030,2025-04-18 09:00:30.000000000,False,False,False,False
9251,3.681,12.518,7.119,17.38,7677030,2025-04-18 12:00:30.000000000,False,False,False,False
9252,3.681,12.518,7.119,17.38,7677030,2025-04-18 15:00:30.000000000,False,False,False,False
9253,3.681,12.518,7.119,17.38,7677030,2025-04-18 18:00:30.000000000,False,False,False,False
9254,3.681,12.518,7.119,17.38,7677030,2025-04-18 21:00:30.000000000,False,False,False,False
9255,3.681,12.518,7.119,17.38,7677030,2025-04-19 00:00:30.000000000,False,False,False,False
9256,3.681,12.518,7.119,17.38,7677030,2025-04-19 03:00:30.000000000,False,False,False,False
9257,3.681,12.518,7.119,17.38,7677030,2025-04-19 06:00:30.000000000,False,False,False,False
9258,3.681,12.518,7.119,17.38,7677030,2025-04-19 09:00:30.000000000,False,False,False,False
9259,3.681,12.518,7.119,17.38,7677030,2025-04-19 12:00:30.000000000,False,False,False,False
9260,3.681,12.518,7.119,17.38,7677030,2025-04-19 15:00:30.000000000,False,False,False,False
9261,3.681,12.518,7.119,17.38,7677030,2025-04-19 18:00:30.000000000,False,False,False,False
9262,3.681,12.518,7.119,17.38,7677030,2025-04-19 21:00:30.000000000,False,False,False,False
9263,3.681,12.518,7.119,17.38,7677030,2025-04-20 00:00:30.000000000,False,False,False,False
9264,3.681,12.518,7.119,17.38,7677030,2025-04-20 03:00:30.000000000,False,False,False,False
9265,3.681,12.518,7.119,17.38,7677030,2025-04-20 06:00:30.000000000,False,False,False,False
9266,3.681,12.518,7.119,17.38,7677030,2025-04-20 09:00:30.000000000,False,False,False,False
9267,3.681,12.518,7.119,17.38,7677030,2025-04-20 12:00:30.000000000,False,False,False,False
9268,3.681,12.518,7.119,17.38,7677030,2025-04-20 15:00:30.000000000,False,False,False,False
9269,3.681,12.518,7.119,17.38,7677030,2025-04-20 18:00:30.000000000,False,False,False,False
9270,3.681,12.518,7.119,17.38,7677030,2025-04-20 21:00:30.000000000,False,False,False,False
9271,3.681,12.518,7.119,17.38,7677030,2025-04-21 00:00:30.000000000,False,False,False,False
9272,3.681,12.518,7.119,17.38,7677030,2025-04-21 03:00:30.000000000,False,False,False,False
9273,3.681,12.518,7.119,17.38,7677030,2025-04-21 06:00:30.000000000,False,False,False,False
9274,3.681,12.518,7.119,17.38,7677030,2025-04-21 09:00:30.000000000,False,False,False,False
9275,3.681,12.518,7.119,17.38,7677030,2025-04-21 12:00:30.000000000,False,False,False,False
9276,3.681,12.518,7.119,17.38,7677030,2025-04-21 15:00:30.000000000,False,False,False,False
9277,3.681,12.518,7.119,17.38,7677030,2025-04-21 18:00:30.000000000,False,False,False,False
9278,3.681,12.518,7.119,17.38,7677030,2025-04-21 21:00:30.000000000,False,False,False,False
9279,3.681,12.518,7.119,17.38,7677030,2025-04-22 00:00:30.000000000,False,False,False,False
9280,3.681,12.518,7.119,17.38,7677030,2025-04-22 03:00:30.000000000,False,False,False,False
9281,3.681,12.518,7.119,17.38,7677030,2025-04-22 06:00:30.000000000,False,False,False,False
9282,3.681,12.518,7.119,17.38,7677030,2025-04-22 09:00:30.000000000,False,False,False,False
9283,3.681,12.518,7.119,17.38,7677030,2025-04-22 12:00:30.000000000,False,False,False,False
9284,3.681,12.518,7.119,17.38,7677030,2025-04-22 15:00:30.000000000,False,False,False,False
9285,3.681,12.518,7.119,17.38,7677030,2025-04-22 18:00:30.000000000,False,False,False,False
9286,3.681,12.518,7.119,17.38,7677030,2025-04-22 21:00:30.000000000,False,False,False,False
9287,3.681,12.518,7.119,17.38,7677030,2025-04-23 00:00:30.000000000,False,False,False,False
9288,3.681,12.518,7.119,17.38,7677030,2025-04-23 03:00:30.000000000,False,False,False,False
9289,3.681,12.518,7.119,17.38,7677030,2025-04-23 06:00:30.000000000,False,False,False,False
9290,3.681,12.518,7.119,17.38,7677030,2025-04-23 09:00:30.000000000,False,False,False,False
9291,3.681,12.518,7.119,17.38,7677030,2025-04-23 12:00:30.000000000,False,False,False,False
9292,3.681,12.518,7.119,17.38,7677030,2025-04-23 15:00:30.000000000,False,False,False,False
9293,3.681,12.518,7.119,17.38,7677030,2025-04-23 18:00:30.000000000,False,False,False,False
9294,3.681,12.518,7.119,17.38,7677030,2025-04-23 21:00:30.000000000,False,False,False,False
9295,3.681,12.518,7.119,17.38,7677030,2025-04-24 00:00:30.000000000,False,False,False,False
9296,3.681,12.518,7.119,17.38,7677030,2025-04-24 03:00:30.000000000,False,False,False,False
9297,3.681,12.518,7.119,17.38,7677030,2025-04-24 06:00:30.000000000,False,False,False,False
9298,3.681,12.518,7.119,17.38,7677030,2025-04-24 09:00:30.000000000,False,False,False,False
9299,3.681,12.518,7.119,17.38,7677030,2025-04-24 12:00:30.000000000,False,False,False,False
9300,3.681,12.518,7.119,17.38,7677030,2025-04-24 15:00:30.000000000,False,False,False,False
9301,3.681,12.518,7.119,17.38,7677030,2025-04-24 18:00:30.000000000,False,False,False,False
9302,3.681,12.518,7.119,17.38,7677030,2025-04-24 21:00:30.000000000,False,False,False,False
9303,3.681,12.518,7.119,17.38,7677030,2025-04-25 00:00:30.000000000,False,False,False,False
9304,3.681,12.518,7.119,17.38,7677030,2025-04-25 03:00:30.000000000,False,False,False,False
9305,3.681,12.518,7.119,17.38,7677030,2025-04-25 06:00:30.000000000,False,False,False,False
9306,3.681,12.518,7.119,17.38,7677030,2025-04-25 09:00:30.000000000,False,False,False,False
9307,3.681,12.518,7.119,17.38,7677030,2025-04-25 12:00:30.000000000,False,False,False,False
9308,3.681,12.518,7.119,17.38,7677030,2025-04-25 15:00:30.000000000,False,False,False,False
9309,3.681,12.518,7.119,17.38,7677030,2025-04-25 18:00:30.000000000,False,False,False,False
9310,3.681,12.518,7.119,17.38,7677030,2025-04-25 21:00:30.000000000,False,False,False,False
9311,3.681,12.518,7.119,17.38,7677030,2025-04-26 00:00:30.000000000,False,False,False,False
9312,3.681,12.518,7.119,17.38,7677030,2025-04-26 03:00:30.000000000,False,False,False,False
9313,3.681,12.518,7.119,17.38,7677030,2025-04-26 06:00:30.000000000,False,False,False,False
9314,3.681,12.518,7.119,17.38,7677030,2025-04-26 09:00:30.000000000,False,False,False,False
9315,3.681,12.518,7.119,17.38,7677030,2025-04-26 12:00:30.000000000,False,False,False,False
9316,3.681,12.518,7.119,17.38,7677030,2025-04-26 15:00:30.000000000,False,False,False,False
9317,3.681,12.518,7.119,17.38,7677030,2025-04-26 18:00:30.000000000,False,False,False,False
9318,3.681,12.518,7.119,17.38,7677030,2025-04-26 21:00:30.000000000,False,False,False,False
9319,3.681,12.518,7.119,17.38,7677030,2025-04-27 00:00:30.000000000,False,False,False,False
9320,3.681,12.518,7.119,17.38,7677030,2025-04-27 03:00:30.000000000,False,False,False,False
9321,3.681,12.518,7.119,17.38,7677030,2025-04-27 06:00:30.000000000,False,False,False,False
9322,3.681,12.518,7.119,17.38,7677030,2025-04-27 09:00:30.000000000,False,False,False,False
9323,3.681,12.518,7.119,17.38,7677030,2025-04-27 12:00:30.000000000,False,False,False,False
9324,3.681,12.518,7.119,17.38,7677030,2025-04-27 15:00:30.000000000,False,False,False,False
9325,3.681,12.518,7.119,17.38,7677030,2025-04-27 18:00:30.000000000,False,False,False,False
9326,3.681,12.518,7.119,17.38,7677030,2025-04-27 21:00:30.000000000,False,False,False,False
9327,3.681,12.518,7.119,17.38,7677030,2025-04-28 00:00:30.000000000,False,False,False,False
9328,3.681,12.518,7.119,17.38,7677030,2025-04-28 03:00:30.000000000,False,False,False,False
9329,3.681,12.518,7.119,17.38,7677030,2025-04-28 06:00:30.000000000,False,False,False,False
9330,3.681,12.518,7.119,17.38,7677030,2025-04-28 09:00:30.000000000,False,False,False,False
9331,3.681,12.518,7.119,17.38,7677030,2025-04-28 12:00:30.000000000,False,False,False,False
9332,3.681,12.518,7.119,17.38,7677030,2025-04-28 15:00:30.000000000,False,False,False,False
9333,3.681,12.518,7.119,17.38,7677030,2025-04-28 18:00:30.000000000,False,False,False,False
9334,3.681,12.518,7.119,17.38,7677030,2025-04-28 21:00:30.000000000,False,False,False,False
9335,3.681,12.518,7.119,17.38,7677030,2025-04-29 00:00:30.000000000,False,False,False,False
9336,3.681,12.518,7.119,17.38,7677030,2025-04-29 03:00:30.000000000,False,False,False,False
9337,3.681,12.518,7.119,17.38,7677030,2025-04-29 06:00:30.000000000,False,False,False,False
9338,3.681,12.518,7.119,17.38,7677030,2025-04-29 09:00:30.000000000,False,False,False,False
9339,3.681,12.518,7.119,17.38,7677030,2025-04-29 12:00:30.000000000,False,False,False,False
9340,3.681,12.518,7.119,17.38,7677030,2025-04-29 15:00:30.000000000,False,False,False,False
9341,3.681,12.518,7.119,17.38,7677030,2025-04-29 18:00:30.000000000,False,False,False,False
9342,3.681,12.518,7.119,17.38,7677030,2025-04-29 21:00:30.000000000,False,False,False,False
9343,3.681,12.518,7.119,17.38,7677030,2025-04-30 00:00:30.000000000,False,False,False,False
9344,3.681,12.518,7.119,17.38,7677030,2025-04-30 03:00:30.000000000,False,False,False,False
9345,3.681,12.518,7.119,17.38,7677030,2025-04-30 06:00:27.000000000,False,False,False,False
9346,3.681,12.518,7.119,17.38,7677030,2025-04-30 09:00:27.000000000,False,False,False,False
9347,3.681,12.518,7.119,17.38,7677030,2025-04-30 12:00:27.000000000,False,False,False,False
9348,3.681,12.518,7.119,17.38,7677030,2025-04-30 15:00:27.000000000,False,False,False,False
9349,3.681,12.518,7.119,17.38,7677030,2025-04-30 18:00:27.000000000,False,False,False,False
9350,3.681,12.518,7.119,17.38,7677030,2025-04-30 21:00:27.000000000,False,False,False,False
9351,3.681,12.518,7.119,17.38,7677030,2025-05-27 00:00:33.000000000,False,False,False,False
9352,3.681,12.518,7.119,17.38,7677030,2025-05-27 03:00:25.000000000,False,False,False,False
9353,3.681,12.518,7.119,17.38,7677030,2025-05-27 06:00:46.000000000,False,False,False,False
9354,3.681,12.518,7.119,17.38,7677030,2025-05-27 09:00:55.000000000,False,False,False,False
9355,3.681,12.518,7.119,17.38,7677030,2025-05-27 12:00:33.000000000,False,False,False,False
9356,3.681,12.518,7.119,17.38,7677030,2025-05-27 15:00:45.000000000,False,False,False,False
9357,3.681,12.518,7.119,17.38,7677030,2025-05-27 18:00:45.000000000,False,False,False,False
9358,3.681,12.518,7.119,17.38,7677030,2025-05-27 21:00:33.000000000,False,False,False,False
9359,3.681,12.518,7.119,17.38,7677030,2025-05-28 00:00:55.000000000,False,False,False,False
9360,3.681,12.518,7.119,17.38,7677030,2025-05-28 03:00:28.000000000,False,False,False,False
9361,3.681,12.518,7.119,17.38,7677030,2025-05-28 06:00:39.000000000,False,False,False,False
9362,3.681,12.518,7.119,17.38,7677030,2025-05-28 09:00:55.000000000,False,False,False,False
9363,3.681,12.518,7.119,17.38,7677030,2025-05-28 12:00:33.000000000,False,False,False,False
9364,3.681,12.518,7.119,17.38,7677030,2025-05-28 15:00:45.000000000,False,False,False,False
9365,3.681,12.518,7.119,17.38,7677030,2025-05-28 18:00:22.000000000,False,False,False,False
9366,3.681,12.518,7.119,17.38,7677030,2025-05-28 21:00:45.000000000,False,False,False,False
9367,3.681,12.518,7.119,17.38,7677030,2025-05-29 00:00:55.000000000,False,False,False,False
9368,3.681,12.518,7.119,17.38,7677030,2025-05-29 03:00:45.000000000,False,False,False,False
9369,3.681,12.518,7.119,17.38,7677030,2025-05-29 06:00:33.000000000,False,False,False,False
9370,3.681,12.518,7.119,17.38,7677030,2025-05-29 09:00:45.000000000,False,False,False,False
9371,3.681,12.518,7.119,17.38,7677030,2025-05-29 12:00:33.000000000,False,False,False,False
9372,3.681,12.518,7.119,17.38,7677030,2025-05-29 15:00:45.000000000,False,False,False,False
9373,3.681,12.518,7.119,17.38,7677030,2025-05-29 18:00:44.000000000,False,False,False,False
9374,3.681,12.518,7.119,17.38,7677030,2025-05-29 21:00:30.000000000,False,False,False,False
9375,3.681,12.518,7.119,17.38,7677030,2025-05-30 00:00:20.000000000,False,False,False,False
9376,3.681,12.518,7.119,17.38,7677030,2025-05-30 03:00:40.000000000,False,False,False,False
9377,3.681,12.518,7.119,17.38,7677030,2025-05-30 06:00:20.000000000,False,False,False,False
9378,3.681,12.518,7.119,17.38,7677030,2025-05-30 09:00:27.000000000,False,False,False,False
9379,3.681,12.518,7.119,17.38,7677030,2025-05-30 12:00:38.000000000,False,False,False,False
9380,3.681,12.518,7.119,17.38,7677030,2025-05-30 15:00:50.000000000,False,False,False,False
9381,3.681,12.518,7.119,17.38,7677030,2025-05-30 18:00:52.000000000,False,False,False,False
9382,3.681,12.518,7.119,17.38,7677030,2025-05-30 21:00:52.000000000,False,False,False,False
9383,3.681,12.518,7.119,17.38,7677030,2025-05-31 00:00:09.000000000,False,False,False,False
9384,3.681,12.518,7.119,17.38,7677030,2025-05-31 03:00:11.000000000,False,False,False,False
9385,3.681,12.518,7.119,17.38,7677030,2025-05-31 06:00:33.000000000,False,False,False,False
9386,3.681,12.518,7.119,17.38,7677030,2025-05-31 09:00:09.000000000,False,False,False,False
9387,3.681,12.518,7.119,17.38,7677030,2025-05-31 12:00:22.000000000,False,False,False,False
9388,3.681,12.518,7.119,17.38,7677030,2025-06-01 00:00:22.000000000,False,False,False,False
9389,3.681,12.518,7.119,17.38,7677030,2025-06-01 03:00:35.000000000,False,False,False,False
9390,3.681,12.518,7.119,17.38,7677030,2025-06-01 06:00:30.000000000,False,False,False,False
9391,3.681,12.518,7.119,17.38,7677030,2025-06-01 09:00:25.000000000,False,False,False,False
9392,3.681,12.518,7.119,17.38,7677030,2025-06-01 12:00:35.000000000,False,False,False,False
9393,3.681,12.518,7.119,17.38,7677030,2025-06-01 15:00:35.000000000,False,False,False,False
9394,3.681,12.518,7.119,17.38,7677030,2025-06-01 18:00:35.000000000,False,False,False,False
9395,3.681,12.518,7.119,17.38,7677030,2025-06-01 21:00:20.000000000,False,False,False,False
9396,3.681,12.518,7.119,17.38,7677030,2025-06-02 00:00:32.000000000,False,False,False,False
9397,3.681,12.518,7.119,17.38,7677030,2025-06-02 03:00:55.000000000,False,False,False,False
9398,3.681,12.518,7.119,17.38,7677030,2025-06-02 06:00:35.000000000,False,False,False,False
9399,3.681,12.518,7.119,17.38,7677030,2025-06-02 09:00:20.000000000,False,False,False,False
9400,3.681,12.518,7.119,17.38,7677030,2025-06-02 12:00:10.000000000,False,False,False,False
9401,3.681,12.518,7.119,17.38,7677030,2025-06-02 15:00:15.000000000,False,False,False,False
9402,3.681,12.518,7.119,17.38,7677030,2025-06-02 18:00:22.000000000,False,False,False,False
9403,3.681,12.518,7.119,17.38,7677030,2025-06-02 21:00:15.000000000,False,False,False,False
9404,3.681,12.518,7.119,17.38,7677030,2025-06-03 00:00:22.000000000,False,False,False,False
9405,3.681,12.518,7.119,17.38,7677030,2025-06-03 03:00:45.000000000,False,False,False,False
9406,3.681,12.518,7.119,17.38,7677030,2025-06-03 06:00:20.000000000,False,False,False,False
9407,3.681,12.518,7.119,17.38,7677030,2025-06-03 09:00:22.000000000,False,False,False,False
9408,3.681,12.518,7.119,17.38,7677030,2025-06-03 12:00:33.000000000,False,False,False,False
9409,3.681,12.518,7.119,17.38,7677030,2025-06-03 15:00:42.000000000,False,False,False,False
9410,3.681,12.518,7.119,17.38,7677030,2025-06-03 18:00:09.000000000,False,False,False,False
9411,3.681,12.518,7.119,17.38,7677030,2025-06-03 21:00:42.000000000,False,False,False,False
9412,3.681,12.518,7.119,17.38,7677030,2025-06-04 00:00:09.000000000,False,False,False,False
9413,3.681,12.518,7.119,17.38,7677030,2025-06-04 03:00:11.000000000,False,False,False,False
9414,3.681,12.518,7.119,17.38,7677030,2025-06-04 06:00:22.000000000,False,False,False,False
9415,3.681,12.518,7.119,17.38,7677030,2025-06-04 09:00:34.000000000,False,False,False,False
9416,3.681,12.518,7.119,17.38,7677030,2025-06-05 09:00:42.500000000,False,False,False,False
9417,3.681,12.518,7.119,17.38,7677030,2025-06-05 12:00:53.000000000,False,False,False,False
9418,3.681,12.518,7.119,17.38,7677030,2025-06-05 15:00:43.000000000,False,False,False,False
9419,3.681,12.518,7.119,17.38,7677030,2025-06-06 00:00:43.000000000,False,False,False,False
9420,3.681,12.518,7.119,17.38,7677030,2025-06-06 03:00:22.000000000,False,False,False,False
9421,3.681,12.518,7.119,17.38,7677030,2025-06-06 06:00:52.000000000,False,False,False,False
9422,3.681,12.518,7.119,17.38,7677030,2025-06-06 09:00:50.000000000,False,False,False,False
9423,3.681,12.518,7.119,17.38,7677030,2025-06-06 12:00:52.000000000,False,False,False,False
9424,3.681,12.518,7.119,17.38,7677030,2025-06-06 15:00:33.000000000,False,False,False,False
9425,3.681,12.518,7.119,17.38,7677030,2025-06-06 18:00:50.000000000,False,False,False,False
9426,3.681,12.518,7.119,17.38,7677030,2025-06-06 21:00:33.000000000,False,False,False,False
9427,3.681,12.518,7.119,17.38,7677030,2025-06-07 00:00:51.000000000,False,False,False,False
9428,3.681,12.518,7.119,17.38,7677030,2025-06-07 03:00:56.000000000,False,False,False,False
9429,3.681,12.518,7.119,17.38,7677030,2025-06-07 06:00:51.000000000,False,False,False,False
9430,3.681,12.518,7.119,17.38,7677030,2025-06-07 09:00:52.000000000,False,False,False,False
9431,3.681,12.518,7.119,17.38,7677030,2025-06-07 12:00:56.000000000,False,False,False,False
9432,3.681,12.518,7.119,17.38,7677030,2025-06-07 15:00:53.000000000,False,False,False,False
9433,3.681,12.518,7.119,17.38,7677030,2025-06-07 18:00:34.000000000,False,False,False,False
9434,3.681,12.518,7.119,17.38,7677030,2025-06-07 21:00:56.000000000,False,False,False,False
9435,3.681,12.518,7.119,17.38,7677030,2025-06-08 00:00:53.000000000,False,False,False,False
9436,3.681,12.518,7.119,17.38,7677030,2025-06-08 03:00:51.000000000,False,False,False,False
9437,3.681,12.518,7.119,17.38,7677030,2025-06-08 06:00:53.000000000,False,False,False,False
9438,3.681,12.518,7.119,17.38,7677030,2025-06-08 09:00:56.000000000,False,False,False,False
9439,3.681,12.518,7.119,17.38,7677030,2025-06-08 12:00:51.000000000,False,False,False,False
9440,3.681,12.518,7.119,17.38,7677030,2025-06-08 15:00:56.000000000,False,False,False,False
9441,3.681,12.518,7.119,17.38,7677030,2025-06-08 18:00:54.000000000,False,False,False,False
9442,3.681,12.518,7.119,17.38,7677030,2025-06-08 21:00:51.000000000,False,False,False,False
9443,3.681,12.518,7.119,17.38,7677030,2025-06-09 00:00:52.000000000,False,False,False,False
9444,3.681,12.518,7.119,17.38,7677030,2025-06-09 03:00:51.000000000,False,False,False,False
9445,3.681,12.518,7.119,17.38,7677030,2025-06-09 06:00:54.000000000,False,False,False,False
9446,3.681,12.518,7.119,17.38,7677030,2025-06-09 09:00:52.000000000,False,False,False,False
9447,3.681,12.518,7.119,17.38,7677030,2025-06-09 12:00:50.000000000,False,False,False,False
9448,3.681,12.518,7.119,17.38,7677030,2025-06-09 15:00:51.000000000,False,False,False,False
9449,3.681,12.518,7.119,17.38,7677030,2025-06-09 18:00:51.000000000,False,False,False,False
9450,3.681,12.518,7.119,17.38,7677030,2025-06-09 21:00:50.000000000,False,False,False,False
9451,3.681,12.518,7.119,17.38,7677030,2025-06-10 00:00:51.000000000,False,False,False,False
9452,3.681,12.518,7.119,17.38,7677030,2025-06-10 03:00:55.000000000,False,False,False,False
9453,3.681,12.518,7.119,17.38,7677030,2025-06-10 06:00:51.000000000,False,False,False,False
9454,3.681,12.518,7.119,17.38,7677030,2025-06-10 09:00:55.000000000,False,False,False,False
9455,3.681,12.518,7.119,17.38,7677030,2025-06-10 15:00:55.000000000,False,False,False,False
9456,3.681,12.518,7.119,17.38,7677030,2025-06-10 18:00:51.000000000,False,False,False,False
9457,3.681,12.518,7.119,17.38,7677030,2025-06-10 21:00:55.000000000,False,False,False,False
9458,3.681,12.518,7.119,17.38,7677030,2025-06-11 00:00:51.000000000,False,False,False,False
9459,3.681,12.518,7.119,17.38,7677030,2025-06-11 03:00:54.000000000,False,False,False,False
9460,3.681,12.518,7.119,17.38,7677030,2025-06-11 06:00:51.000000000,False,False,False,False
9461,3.681,12.518,7.119,17.38,7677030,2025-06-11 09:00:54.000000000,False,False,False,False
9462,3.681,12.518,7.119,17.38,7677030,2025-06-11 12:00:52.000000000,False,False,False,False
9463,3.681,12.518,7.119,17.38,7677030,2025-06-11 15:00:51.000000000,False,False,False,False
9464,3.681,12.518,7.119,17.38,7677030,2025-06-11 18:00:52.000000000,False,False,False,False
9465,3.681,12.518,7.119,17.38,7677030,2025-06-11 21:00:51.000000000,False,False,False,False
9466,3.681,12.518,7.119,17.38,7677030,2025-06-12 00:00:50.000000000,False,False,False,False
9467,3.681,12.518,7.119,17.38,7677030,2025-06-12 03:00:49.000000000,False,False,False,False
9468,3.681,12.518,7.119,17.38,7677030,2025-06-12 06:00:51.000000000,False,False,False,False
9469,3.681,12.518,7.119,17.38,7677030,2025-06-12 09:00:52.000000000,False,False,False,False
9470,3.681,12.518,7.119,17.38,7677030,2025-06-12 12:00:49.000000000,False,False,False,False
9471,3.681,12.518,7.119,17.38,7677030,2025-06-12 18:00:49.000000000,False,False,False,False
9472,3.681,12.518,7.119,17.38,7677030,2025-06-13 00:00:49.000000000,False,False,False,False
9473,3.681,12.518,7.119,17.38,7677030,2025-06-13 09:00:49.000000000,False,False,False,False
9474,3.681,12.518,7.119,17.38,7677030,2025-06-13 12:00:51.000000000,False,False,False,False
9475,3.3485,12.665500000000002,7.497,15.3225,7677030,2025-06-13 15:00:25.500000000,False,True,False,False
9476,5.307,13.858,7.576,21.805999999999997,7677030,2025-06-13 18:00:36.000000000,False,True,False,False
9477,3.428,9.79,8.188,12.998,7677030,2025-06-13 21:30:29.000000000,False,False,False,False
9478,3.681,12.518,7.119,17.38,7677030,2025-06-14 00:00:52.000000000,False,False,False,False
9479,3.681,12.518,7.119,17.38,7677030,2025-06-14 09:00:49.000000000,False,False,False,False
9480,3.681,12.518,7.119,17.38,7677030,2025-06-14 18:00:49.000000000,False,False,False,False
9481,3.681,12.518,7.119,17.38,7677030,2025-06-15 09:00:52.000000000,False,False,False,False
9482,3.681,12.518,7.119,17.38,7677030,2025-06-15 12:00:52.000000000,False,False,False,False
9483,3.681,12.518,7.119,17.38,7677030,2025-06-15 18:00:49.000000000,False,False,False,False
9484,3.681,12.518,7.119,17.38,7677030,2025-06-15 21:00:52.000000000,False,False,False,False
9485,3.681,12.518,7.119,17.38,7677030,2025-06-16 00:00:49.000000000,False,False,False,False
9486,3.681,12.518,7.119,17.38,7677030,2025-06-16 03:00:39.000000000,False,False,False,False
9487,3.681,12.518,7.119,17.38,7677030,2025-06-16 06:00:29.000000000,False,False,False,False
9488,3.681,12.518,7.119,17.38,7677030,2025-06-16 09:00:51.000000000,False,False,False,False
9489,3.681,12.518,7.119,17.38,7677030,2025-06-16 12:00:52.000000000,False,False,False,False
9490,3.681,12.518,7.119,17.38,7677030,2025-06-16 15:00:41.000000000,False,False,False,False
9491,3.681,12.518,7.119,17.38,7677030,2025-06-16 21:00:41.000000000,False,False,False,False
9492,3.681,12.518,7.119,17.38,7677030,2025-06-17 00:00:52.000000000,False,False,False,False
9493,3.681,12.518,7.119,17.38,7677030,2025-06-17 03:00:51.000000000,False,False,False,False
9494,3.681,12.518,7.119,17.38,7677030,2025-06-17 06:00:41.000000000,False,False,False,False
9495,3.681,12.518,7.119,17.38,7677030,2025-06-17 09:00:53.000000000,False,False,False,False
9496,3.681,12.518,7.119,17.38,7677030,2025-06-17 12:00:53.000000000,False,False,False,False
9497,3.681,12.518,7.119,17.38,7677030,2025-06-17 15:00:56.000000000,False,False,False,False
9498,3.681,12.518,7.119,17.38,7677030,2025-06-17 18:00:51.000000000,False,False,False,False
9499,3.681,12.518,7.119,17.38,7677030,2025-06-17 21:00:41.000000000,False,False,False,False
9500,3.681,12.518,7.119,17.38,7677030,2025-06-18 00:00:28.000000000,False,False,False,False
9501,3.681,12.518,7.119,17.38,7677030,2025-06-18 03:00:48.000000000,False,False,False,False
9502,3.681,12.518,7.119,17.38,7677030,2025-06-18 06:00:28.000000000,False,False,False,False
9503,3.681,12.518,7.119,17.38,7677030,2025-06-18 09:00:48.000000000,False,False,False,False
9504,3.681,12.518,7.119,17.38,7677030,2025-06-18 12:00:38.000000000,False,False,False,False
9505,3.681,12.518,7.119,17.38,7677030,2025-06-18 15:00:51.000000000,False,False,False,False
9506,3.681,12.518,7.119,17.38,7677030,2025-06-18 18:00:54.000000000,False,False,False,False
9507,3.681,12.518,7.119,17.38,7677030,2025-06-18 21:00:51.000000000,False,False,False,False
